Max,22.2487
Target,11.1243
Set,Time,Reps,Angle,Velocity,X,Y
1,9.6911,0,0.9710,0.0000,-0.1020,-0.0740
1,9.7275,0,0.9710,0.0000,-0.1270,-0.0860
1,9.7413,0,0.9710,0.0000,-0.1630,-0.0760
1,9.7755,0,0.9710,0.0000,-0.2150,-0.0580
1,9.7867,0,0.9710,0.0000,-0.2930,-0.0060
1,9.8012,0,0.9710,0.0000,-0.3120,0.0050
1,9.8105,0,0.9710,0.0000,-0.3290,0.0160
1,9.8215,0,0.9710,0.0000,-0.3430,0.0250
1,9.8362,0,0.9710,0.0000,-0.3550,0.0330
1,9.8668,0,0.9710,0.0000,-0.3730,0.0470
1,9.9495,0,0.9710,0.0000,-0.3830,0.0580
1,10.0300,0,0.9710,0.0000,-0.1030,0.1180
1,10.0476,0,0.9710,0.0000,0.0810,0.1240
1,10.0707,0,0.9710,0.0000,0.1130,0.1440
1,10.0972,0,0.9710,0.0000,0.1210,0.1490
1,10.1167,0,0.9710,0.0000,0.0990,0.1490
1,10.1400,0,0.9710,0.0000,0.0340,0.1370
1,10.1696,0,0.9710,0.0000,-0.0670,0.1120
1,10.1856,0,0.9710,0.0000,-0.1720,0.0990
1,10.2082,0,0.9710,0.0000,-0.2560,0.0610
1,10.2308,0,0.9710,0.0000,-0.3770,0.0820
1,10.2540,0,0.9710,0.0000,-0.4060,0.0700
1,10.2833,0,0.9710,0.0000,-0.3990,0.0600
1,10.2996,0,0.9710,0.0000,-0.3730,0.0580
1,10.3298,0,0.9710,0.0000,-0.3360,0.0600
1,10.3453,0,0.9710,0.0000,-0.2790,0.0480
1,10.3690,0,0.9710,0.0000,-0.1790,0.0050
1,10.3963,0,0.9710,0.0000,-0.1300,-0.0110
1,10.4145,0,0.9710,0.0000,-0.1130,-0.0220
1,10.4420,0,0.9710,0.0000,-0.1150,-0.0240
1,10.4706,0,0.9710,0.0000,-0.1140,-0.0240
1,10.5425,0,0.9710,0.0000,0.0420,0.1280
1,10.6152,0,0.9710,0.0000,-0.0930,-0.0950
1,10.6409,0,0.9710,0.0000,-0.0780,-0.1660
1,10.7097,0,0.9710,0.0000,-0.0850,-0.1970
1,10.7363,0,0.9710,0.0000,-0.0800,-0.2040
1,10.7660,0,0.9710,0.0000,-0.0730,-0.2020
1,10.7791,0,0.9710,0.0000,-0.0710,-0.1980
1,10.7902,0,0.9710,0.0000,-0.0710,-0.1930
1,10.8242,0,0.9710,0.0000,-0.0690,-0.1800
1,10.8475,0,0.9710,0.0000,-0.0690,-0.1710
1,10.8757,0,0.9710,0.0000,-0.0750,-0.1560
1,10.8928,0,0.9710,0.0000,-0.0830,-0.1360
1,10.9167,0,0.9710,0.0000,-0.0940,-0.0980
1,10.9283,0,0.9710,0.0000,-0.1080,-0.0400
1,10.9391,0,0.9710,0.0000,-0.1170,-0.0040
1,10.9514,0,0.9710,0.0000,-0.1270,0.0370
1,10.9729,0,0.9710,0.0000,-0.1430,0.1400
1,10.9961,0,0.9710,0.0000,-0.1570,0.2450
1,11.0265,0,0.9710,0.0000,-0.1650,0.3260
1,11.0417,0,0.9710,0.0000,-0.1640,0.3850
1,11.0731,0,0.9710,0.0000,-0.1600,0.4270
1,11.0767,0,0.9710,0.0000,-0.1610,0.4480
1,11.0877,0,0.9710,0.0000,-0.1630,0.4500
1,11.1035,0,0.9710,0.0000,-0.1650,0.4410
1,11.1394,0,0.9710,0.0000,-0.1710,0.3370
1,11.1575,0,0.9710,0.0000,-0.1640,0.2030
1,11.2021,0,0.9710,0.0000,-0.0750,-0.0940
1,11.2250,0,0.9710,0.0000,-0.0200,-0.3710
1,11.2487,0,0.9710,0.0000,-0.0290,-0.3840
1,11.2708,0,0.9710,0.0000,-0.0430,-0.3260
1,11.3051,0,0.9710,0.0000,-0.0560,-0.1920
1,11.3395,0,0.9710,0.0000,-0.0680,-0.0290
1,11.3625,0,0.9710,0.0000,-0.0850,0.1070
1,11.3855,0,0.9710,0.0000,-0.0940,0.1570
1,11.4088,0,0.9710,0.0000,-0.1040,0.1720
1,11.4452,0,0.9710,0.0000,-0.1200,0.1000
1,11.4775,0,0.9710,0.0000,-0.1040,-0.0760
1,11.5001,0,0.9710,0.0000,-0.0580,-0.2250
1,11.5233,0,0.9710,0.0000,-0.0750,-0.1220
1,11.5620,0,0.9710,0.0000,-0.0940,0.1140
1,11.5896,0,0.9710,0.0000,-0.0790,0.1990
1,11.6029,0,0.9710,0.0000,-0.1510,0.3030
1,11.6260,0,0.9710,0.0000,-0.1580,0.2870
1,11.6369,0,0.9710,0.0000,-0.1490,0.2020
1,11.6483,0,0.9710,0.0000,-0.1380,0.1280
1,11.6635,0,0.9710,0.0000,-0.1180,0.0380
1,11.6720,0,0.9710,0.0000,-0.0900,-0.0540
1,11.6834,0,0.9710,0.0000,-0.0660,-0.1190
1,11.6996,0,0.9710,0.0000,-0.0520,-0.1400
1,11.7114,0,0.9710,0.0000,-0.0480,-0.1350
